time:timestamp,Activity,Resource,case:concept:name,case:variant-index,time_delta,environment,generalization_value,invariant
2010-03-19 08:47:06,Take in charge ticket,2,10,1,36.99775462962963,1,1500,10
2010-04-03 07:47:38,Closed,5,10,1,14.958622685185185,1,1500,10
2010-03-19 08:47:13,Resolve ticket,2,10,1,8.101851851851852e-05,1,1500,10
2011-12-21 15:24:41,Assign seriousness,4,11,1,0.0,1,2500,5
2011-12-21 15:25:34,Take in charge ticket,4,11,1,0.0006134259259259259,1,2500,5
2011-12-22 09:55:43,Resolve ticket,4,11,1,0.7709375,1,2500,5
2012-01-21 15:30:31,Closed,5,11,1,30.2325,1,2500,5
2013-03-18 10:47:34,Assign seriousness,4,12,1,0.0,1,1500,15
2013-04-03 07:13:38,Resolve ticket,2,12,1,15.673483796296296,1,1500,15
2013-03-18 15:03:49,Take in charge ticket,2,12,1,0.1779513888888889,1,1500,15
2013-04-18 07:13:53,Closed,3,12,1,15.00017361111111,1,1500,15
2012-12-17 09:47:49,Assign seriousness,4,13,1,0.0,1,3000,30
2013-01-19 10:29:51,Closed,3,13,1,15.00017361111111,1,3000,30
2013-01-04 10:29:36,Resolve ticket,4,13,1,2.0464467592592595,1,3000,30
2013-01-02 09:22:43,Take in charge ticket,4,13,1,15.982569444444444,1,3000,30
2011-07-05 13:47:08,Assign seriousness,13,14,1,0.0,1,1000,20
2011-07-05 13:52:37,Resolve ticket,13,14,1,0.0036458333333333334,1,1000,20
2011-08-05 13:50:21,Closed,5,14,1,30.998425925925925,1,1000,20
2011-07-05 13:47:22,Take in charge ticket,13,14,1,0.00016203703703703703,1,1000,20
2013-02-20 09:58:27,Assign seriousness,2,15,4,0.0,1,1500,10
2013-03-08 08:25:42,Assign seriousness,2,15,4,15.935590277777777,1,1500,10
2013-03-08 08:30:43,Take in charge ticket,9,15,4,0.0034837962962962965,1,1500,10
2013-03-23 08:34:25,Closed,3,15,4,15.000196759259259,1,1500,10
2013-03-08 08:34:08,Resolve ticket,9,15,4,0.002372685185185185,1,1500,10
2012-02-22 14:16:52,Assign seriousness,1,16,12,0.0,1,500,5
2012-02-22 16:14:07,Take in charge ticket,9,16,12,0.08142361111111111,1,500,5
2012-02-22 16:23:57,Take in charge ticket,1,16,12,0.006828703703703704,1,500,5
2012-02-23 09:47:38,Resolve ticket,9,16,12,0.7247800925925926,1,500,5
2012-03-24 14:20:19,Closed,5,16,12,30.189363425925926,1,500,5
2011-10-14 07:10:47,Assign seriousness,1,17,1,0.0,1,2000,30
2011-11-09 13:31:37,Resolve ticket,2,17,1,6.884548611111111,1,2000,30
2011-11-02 16:17:52,Take in charge ticket,2,17,1,19.37991898148148,1,2000,30
2011-11-24 15:57:55,Closed,5,17,1,15.101597222222223,1,2000,30
2013-03-01 16:06:11,Assign seriousness,1,18,6,0.0,1,2000,20
2013-03-19 10:22:40,Resolve ticket,1,18,6,0.8462615740740741,1,2000,20
2013-04-03 09:23:01,Closed,3,18,6,14.958576388888888,1,2000,20
2013-03-19 10:22:40,Resolve ticket,1,18,6,0.0,1,2000,20
2013-03-18 14:04:03,Take in charge ticket,1,18,6,16.915185185185184,1,2000,20
2010-07-07 07:54:04,Assign seriousness,2,19,1,0.0,1,2000,20
2010-07-09 10:11:18,Resolve ticket,7,19,1,0.00030092592592592595,1,2000,20
2010-08-07 08:00:22,Closed,5,19,1,28.909074074074073,1,2000,20
2010-07-09 10:10:52,Take in charge ticket,7,19,1,2.095,1,2000,20
2013-05-09 07:10:37,Assign seriousness,14,20,2,0.0,1,3000,30
2013-07-04 09:12:15,Closed,3,20,2,15.000150462962964,1,3000,30
2013-06-10 09:06:43,Wait,9,20,2,5.815069444444444,1,3000,30
2013-06-19 09:12:02,Resolve ticket,9,20,2,9.003692129629629,1,3000,30
2013-06-04 13:33:01,Take in charge ticket,9,20,2,26.265555555555554,1,3000,30
2011-01-14 15:15:21,Assign seriousness,8,21,1,0.0,1,1500,15
2011-01-27 10:19:15,Resolve ticket,2,21,1,0.09210648148148148,1,1500,15
2011-01-27 08:06:37,Take in charge ticket,2,21,1,12.702268518518519,1,1500,15
2011-02-26 10:19:37,Closed,5,21,1,30.00025462962963,1,1500,15
2012-07-23 07:49:04,Assign seriousness,1,22,2,0.0,1,1000,30
2012-09-11 10:05:33,Closed,3,22,2,15.00011574074074,1,1000,30
2012-07-23 08:51:59,Wait,1,22,2,0.04357638888888889,1,1000,30
2012-08-27 10:05:23,Resolve ticket,1,22,2,35.05097222222222,1,1000,30
2012-07-23 07:49:14,Take in charge ticket,1,22,2,0.00011574074074074075,1,1000,30
2012-12-19 16:33:23,Assign seriousness,13,23,1,0.0,1,3000,20
2013-02-06 15:51:06,Closed,3,23,1,15.000150462962964,1,3000,20
2013-01-22 15:50:53,Resolve ticket,1,23,1,19.30878472222222,1,3000,20
2013-01-03 08:26:14,Take in charge ticket,2,23,1,14.661701388888888,1,3000,20
2010-04-27 09:49:56,Assign seriousness,2,24,1,0.0,1,2000,20
2010-06-08 14:46:16,Resolve ticket,2,24,1,0.15231481481481482,1,2000,20
2010-06-23 14:46:28,Closed,5,24,1,15.00013888888889,1,2000,20
2010-06-08 11:06:56,Take in charge ticket,2,24,1,42.053472222222226,1,2000,20
2010-12-30 09:27:17,Assign seriousness,13,25,1,0.0,1,3000,30
2011-02-16 09:30:28,Closed,5,25,1,47.7596412037037,1,3000,30
2010-12-30 15:16:35,Resolve ticket,2,25,1,0.08508101851851851,1,3000,30
2010-12-30 13:14:04,Take in charge ticket,2,25,1,0.15748842592592593,1,3000,30
2011-03-31 07:28:47,Assign seriousness,2,26,3,0.0,1,2000,20
2011-03-31 11:00:41,Resolve ticket,2,26,3,0.00015046296296296297,1,2000,20
2011-03-31 08:39:41,Wait,2,26,3,0.04701388888888889,1,2000,20
2011-05-05 09:50:46,Closed,5,26,3,34.95144675925926,1,2000,20
2011-03-31 07:31:59,Take in charge ticket,2,26,3,0.0022222222222222222,1,2000,20
2011-03-31 11:00:28,Take in charge ticket,2,26,3,0.0977662037037037,1,2000,20
2011-11-24 14:02:16,Assign seriousness,1,27,1,0.0,1,1500,15
2011-12-12 09:04:47,Resolve ticket,13,27,1,17.793194444444445,1,1500,15
2011-11-24 14:02:35,Take in charge ticket,1,27,1,0.0002199074074074074,1,1500,15
2011-12-27 09:05:04,Closed,5,27,1,15.000196759259259,1,1500,15
2013-10-25 15:53:59,Assign seriousness,9,28,55,0.0,1,2000,20
2013-12-23 08:08:05,Resolve ticket,1,28,55,38.67519675925926,1,2000,20
2013-10-25 15:54:12,Create SW anomaly,9,28,55,8.101851851851852e-05,1,2000,20
2013-10-25 15:54:23,Require upgrade,9,28,55,0.0001273148148148148,1,2000,20
2013-11-14 15:55:48,Require upgrade,1,28,55,20.000983796296296,1,2000,20
2013-10-25 15:54:05,Take in charge ticket,9,28,55,6.944444444444444e-05,1,2000,20
2012-07-30 10:07:32,Assign seriousness,1,29,1,0.0,1,2000,30
2012-07-30 12:29:40,Resolve ticket,1,29,1,0.09861111111111111,1,2000,30
2012-09-14 10:10:38,Closed,5,29,1,45.903449074074075,1,2000,30
2012-07-30 10:07:40,Take in charge ticket,1,29,1,9.259259259259259e-05,1,2000,30
2011-01-21 09:47:20,Assign seriousness,2,30,1,0.0,1,1000,10
2011-02-07 09:19:45,Take in charge ticket,2,30,1,16.98084490740741,1,1000,10
2011-02-25 09:01:35,Closed,5,30,1,15.00017361111111,1,1000,10
2011-02-10 09:01:20,Resolve ticket,2,30,1,2.987210648148148,1,1000,10
2013-04-15 12:41:20,Assign seriousness,4,31,45,0.0,1,500,5
2013-04-18 07:06:11,Take in charge ticket,9,31,45,2.7672569444444446,1,500,5
2013-04-18 07:18:02,Create SW anomaly,9,31,45,0.008229166666666666,1,500,5
2013-04-18 07:18:23,Require upgrade,9,31,45,0.00024305555555555555,1,500,5
2013-05-15 13:30:39,Resolve ticket,9,31,45,27.258518518518517,1,500,5
2013-05-30 13:31:00,Closed,3,31,45,15.000243055555556,1,500,5
2011-04-27 07:38:44,Assign seriousness,8,32,1,0.0,1,1000,20
2011-04-28 08:18:08,Resolve ticket,2,32,1,0.8138310185185185,1,1000,20
2011-06-04 07:40:30,Closed,5,32,1,36.97386574074074,1,1000,20
2011-04-27 12:46:13,Take in charge ticket,8,32,1,0.2135300925925926,1,1000,20
2013-04-29 13:22:48,Assign seriousness,14,33,1,0.0,1,1000,10
2013-05-14 14:53:46,Take in charge ticket,14,33,1,15.063171296296296,1,1000,10
2013-05-30 10:19:20,Closed,3,33,1,15.00017361111111,1,1000,10
2013-05-15 10:19:05,Resolve ticket,14,33,1,0.8092476851851852,1,1000,10
2013-06-11 13:56:40,Assign seriousness,14,34,14,0.0,1,1500,15
2013-07-05 10:18:32,Resolve ticket,9,34,14,8.869074074074074,1,1500,15
2013-06-25 10:43:50,Wait,14,34,14,0.0007523148148148148,1,1500,15
2013-06-26 13:27:04,Wait,9,34,14,1.1133564814814816,1,1500,15
2013-06-25 10:42:45,Take in charge ticket,14,34,14,13.865335648148148,1,1500,15
2013-07-20 10:18:42,Closed,3,34,14,15.00011574074074,1,1500,15
2012-01-18 08:15:30,Assign seriousness,1,35,5,0.0,1,1000,5
2012-03-10 08:20:43,Closed,5,35,5,51.94034722222222,1,1000,5
2012-01-18 09:46:37,Resolve ticket,1,35,5,0.06327546296296296,1,1000,5
2011-06-29 10:06:48,Assign seriousness,2,36,1,0.0,1,3000,30
2011-07-30 10:10:20,Closed,5,36,1,25.109456018518518,1,3000,30
2011-07-05 07:32:43,Resolve ticket,6,36,1,4.773842592592593,1,3000,30
2011-06-30 12:58:23,Take in charge ticket,6,36,1,1.1191550925925926,1,3000,30
2011-02-10 11:13:07,Assign seriousness,8,37,92,0.0,1,2500,25
2011-04-03 08:38:21,Closed,5,37,92,29.95863425925926,1,2500,25
2011-03-02 13:24:07,Take in charge ticket,2,37,92,0.00010416666666666667,1,2500,25
2011-03-02 13:23:58,Resolve ticket,2,37,92,19.919398148148147,1,2500,25
2011-02-10 15:20:02,Resolve ticket,9,37,92,0.1711689814814815,1,2500,25
2011-03-02 15:27:52,Wait,2,37,92,0.0859375,1,2500,25
2011-03-04 09:37:50,Take in charge ticket,2,37,92,1.7569212962962963,1,2500,25
2011-03-04 09:37:55,Resolve ticket,2,37,92,5.787037037037037e-05,1,2500,25
2011-02-10 11:13:33,Take in charge ticket,8,37,92,0.00030092592592592595,1,2500,25
2012-03-20 07:57:45,Assign seriousness,4,38,1,0.0,1,1000,10
2012-03-20 07:58:15,Take in charge ticket,4,38,1,0.00034722222222222224,1,1000,10
2012-04-21 16:00:36,Closed,5,38,1,32.320601851851855,1,1000,10
2012-03-20 08:18:56,Resolve ticket,4,38,1,0.014363425925925925,1,1000,10
2013-08-29 11:05:59,Assign seriousness,14,39,2,0.0,1,1000,10
2013-09-11 12:57:48,Take in charge ticket,2,39,2,13.077650462962962,1,1000,10
2013-09-12 09:46:36,Wait,4,39,2,0.8672222222222222,1,1000,10
2013-10-12 09:51:11,Closed,3,39,2,15.000150462962964,1,1000,10
2013-09-27 09:50:58,Resolve ticket,4,39,2,15.003032407407407,1,1000,10
2012-08-09 12:13:03,Assign seriousness,4,40,1,0.0,1,2000,20
2012-08-09 12:46:00,Resolve ticket,13,40,1,0.022581018518518518,1,2000,20
2012-09-12 12:20:25,Closed,5,40,1,33.9822337962963,1,2000,20
2012-08-09 12:13:29,Take in charge ticket,4,40,1,0.00030092592592592595,1,2000,20
2010-12-14 10:44:26,Assign seriousness,14,41,1,0.0,1,1000,10
2010-12-14 10:44:57,Take in charge ticket,14,41,1,0.0003587962962962963,1,1000,10
2011-01-27 10:50:31,Closed,5,41,1,44.00369212962963,1,1000,10
2010-12-14 10:45:12,Resolve ticket,14,41,1,0.00017361111111111112,1,1000,10
2011-06-16 12:23:39,Assign seriousness,8,42,1,0.0,1,1500,15
2011-06-16 13:39:51,Resolve ticket,8,42,1,0.03386574074074074,1,1500,15
2011-06-16 12:51:05,Take in charge ticket,8,42,1,0.019050925925925926,1,1500,15
2011-07-30 12:30:33,Closed,5,42,1,43.951875,1,1500,15
2012-04-10 08:56:32,Assign seriousness,1,43,1,0.0,1,3000,30
2012-05-26 09:00:20,Closed,5,43,1,45.92143518518518,1,3000,30
2012-04-10 10:53:28,Resolve ticket,4,43,1,0.0597337962962963,1,3000,30
2012-04-10 09:27:27,Take in charge ticket,4,43,1,0.021469907407407406,1,3000,30
2010-11-29 16:09:19,Assign seriousness,2,44,1,0.0,1,500,15
2010-11-29 16:19:59,Take in charge ticket,2,44,1,0.007407407407407408,1,500,15
2010-12-31 16:10:28,Closed,5,44,1,31.99278935185185,1,500,15
2010-11-29 16:20:51,Resolve ticket,2,44,1,0.0006018518518518519,1,500,15
2012-01-20 14:08:14,Assign seriousness,9,45,1,0.0,1,2500,25
2012-03-17 10:41:18,Closed,5,45,1,15.000219907407407,1,2500,25
2012-01-25 11:46:19,Take in charge ticket,9,45,1,4.901446759259259,1,2500,25
2012-03-02 10:40:59,Resolve ticket,9,45,1,36.95462962962963,1,2500,25
2012-11-14 14:33:17,Assign seriousness,1,46,28,0.0,1,2500,25
2012-12-29 14:21:03,Closed,3,46,28,15.000162037037038,1,2500,25
2012-12-14 14:20:49,Resolve ticket,12,46,28,28.113518518518518,1,2500,25
2012-11-16 11:37:21,Wait,12,46,28,0.9190046296296296,1,2500,25
2012-11-15 13:33:59,Take in charge ticket,12,46,28,0.0003587962962962963,1,2500,25
2012-11-15 13:33:28,Take in charge ticket,2,46,28,0.9584606481481481,1,2500,25
2011-05-25 09:48:18,Assign seriousness,8,47,1,0.0,1,3000,30
2011-07-01 09:50:37,Closed,5,47,1,31.781979166666666,1,3000,30
2011-05-30 15:04:34,Resolve ticket,15,47,1,5.2193402777777775,1,3000,30
2011-05-25 09:48:43,Take in charge ticket,8,47,1,0.00028935185185185184,1,3000,30
2010-12-01 13:42:59,Insert ticket,12,48,7,0.0,1,3000,30
2010-12-02 14:07:33,Assign seriousness,2,48,7,1.0170601851851853,1,3000,30
2011-01-01 14:08:51,Closed,5,48,7,30.000208333333333,1,3000,30
2010-12-02 14:08:33,Resolve ticket,2,48,7,0.0006018518518518519,1,3000,30
2010-12-02 14:07:41,Take in charge ticket,2,48,7,9.259259259259259e-05,1,3000,30
2011-11-25 14:33:54,Assign seriousness,2,49,2,0.0,1,3000,15
2012-01-07 16:20:26,Closed,5,49,2,35.99616898148148,1,3000,15
2011-11-29 14:47:35,Wait,2,49,2,3.999849537037037,1,3000,15
2011-12-02 16:25:57,Resolve ticket,2,49,2,3.0683101851851853,1,3000,15
2011-11-25 14:47:48,Take in charge ticket,2,49,2,0.009652777777777777,1,3000,15
2012-01-16 10:53:01,Assign seriousness,4,50,6,0.0,1,1500,25
2012-01-16 16:37:54,Resolve ticket,4,50,6,0.23475694444444445,1,1500,25
2012-01-16 10:59:51,Take in charge ticket,4,50,6,0.00474537037037037,1,1500,25
2012-01-16 16:37:55,Resolve ticket,4,50,6,1.1574074074074073e-05,1,1500,25
2012-02-16 11:00:57,Closed,5,50,6,30.76599537037037,1,1500,25
2012-06-13 13:55:36,Assign seriousness,4,51,2,0.0,1,1500,30
2012-07-18 07:30:21,Closed,5,51,2,15.909224537037037,1,1500,30
2012-06-15 07:16:27,Wait,10,51,2,1.0064930555555556,1,1500,30
2012-07-02 09:41:04,Resolve ticket,10,51,2,17.10042824074074,1,1500,30
2012-06-14 07:07:06,Take in charge ticket,4,51,2,0.7163194444444444,1,1500,30
2012-07-26 15:18:26,Assign seriousness,13,52,1,0.0,1,500,25
2012-07-26 15:18:35,Take in charge ticket,13,52,1,0.00010416666666666667,1,500,25
2012-07-27 10:46:28,Resolve ticket,13,52,1,0.8110300925925926,1,500,25
2012-09-12 15:20:55,Closed,5,52,1,47.19059027777778,1,500,25
2010-10-14 13:53:13,Assign seriousness,2,53,16,0.0,1,2000,20
2010-11-04 08:48:12,Resolve ticket,2,53,16,5.7959606481481485,1,2000,20
2010-10-28 15:12:55,Wait,12,53,16,13.090497685185186,1,2000,20
2010-10-28 15:12:55,Wait,12,53,16,0.0,1,2000,20
2010-12-04 08:48:57,Closed,5,53,16,30.000520833333333,1,2000,20
2010-10-15 13:02:36,Take in charge ticket,14,53,16,0.964849537037037,1,2000,20
2010-10-29 13:42:01,Take in charge ticket,12,53,16,0.936875,1,2000,20
2013-11-07 08:20:59,Assign seriousness,1,54,1,0.0,1,500,25
2013-12-17 16:14:40,Closed,3,54,1,15.000208333333333,1,500,25
2013-11-29 09:10:50,Take in charge ticket,2,54,1,22.034618055555555,1,500,25
2013-12-02 16:14:22,Resolve ticket,2,54,1,3.2941203703703703,1,500,25
2011-10-26 15:51:42,Assign seriousness,4,55,2,0.0,1,2000,15
2011-11-21 08:21:23,Resolve ticket,9,55,2,13.98369212962963,1,2000,15
2011-11-07 08:44:52,Wait,9,55,2,6.726261574074074,1,2000,15
2011-12-06 08:21:36,Closed,5,55,2,15.000150462962964,1,2000,15
2011-10-31 15:19:03,Take in charge ticket,9,55,2,4.977326388888889,1,2000,15
2012-01-30 11:32:58,Assign seriousness,2,56,5,0.0,1,2500,25
2012-01-30 11:33:23,Resolve ticket,2,56,5,0.00028935185185185184,1,2500,25
2012-03-14 11:40:25,Closed,5,56,5,44.004884259259256,1,2500,25
2010-10-29 09:39:23,Assign seriousness,6,57,1,0.0,1,3000,30
2010-11-30 10:40:55,Closed,5,57,1,27.792939814814815,1,3000,30
2010-11-02 15:39:05,Resolve ticket,6,57,1,0.029768518518518517,1,3000,30
2010-11-02 14:56:13,Take in charge ticket,6,57,1,4.220023148148148,1,3000,30
2012-11-16 15:49:30,Assign seriousness,1,58,93,0.0,1,2500,25
2012-11-16 15:49:51,Create SW anomaly,1,58,93,0.00024305555555555555,1,2500,25
2012-11-28 13:50:07,Require upgrade,2,58,93,11.916851851851852,1,2500,25
2012-12-17 09:55:05,Resolve ticket,2,58,93,18.83678240740741,1,2500,25
2013-01-01 09:55:26,Closed,3,58,93,15.000243055555556,1,2500,25
2012-03-28 12:28:37,Assign seriousness,1,59,6,0.0,1,500,25
2012-04-28 12:30:17,Closed,5,59,6,30.873148148148147,1,500,25
2012-03-28 12:28:47,Take in charge ticket,1,59,6,0.00011574074074074075,1,500,25
2012-03-28 15:32:57,Resolve ticket,1,59,6,0.0,1,500,25
2012-03-28 15:32:57,Resolve ticket,1,59,6,0.12789351851851852,1,500,25
2011-04-06 15:35:49,Assign seriousness,13,60,3,0.0,1,1000,10
2011-04-06 15:36:04,Take in charge ticket,13,60,3,0.00017361111111111112,1,1000,10
2011-04-07 15:41:23,Wait,13,60,3,1.0036921296296297,1,1000,10
2011-04-13 08:49:14,Take in charge ticket,2,60,3,5.713784722222222,1,1000,10
2011-05-28 08:50:26,Closed,5,60,3,45.00074074074074,1,1000,10
2011-04-13 08:49:22,Resolve ticket,2,60,3,9.259259259259259e-05,1,1000,10
2011-09-16 07:04:39,Assign seriousness,1,61,1,0.0,1,2000,20
2011-09-16 15:04:46,Resolve ticket,10,61,1,0.3240046296296296,1,2000,20
2011-11-10 08:10:45,Closed,5,61,1,54.712488425925926,1,2000,20
2011-09-16 07:18:12,Take in charge ticket,10,61,1,0.009409722222222222,1,2000,20
2012-05-28 15:16:47,Assign seriousness,4,62,5,0.0,1,1000,15
2012-07-26 15:20:39,Closed,5,62,5,59.00152777777778,1,1000,15
2012-05-28 15:18:27,Resolve ticket,4,62,5,0.0011574074074074073,1,1000,15
2013-03-06 15:05:09,Assign seriousness,4,63,1,0.0,1,1000,10
2013-03-22 08:58:01,Take in charge ticket,9,63,1,15.745046296296296,1,1000,10
2013-04-06 08:34:35,Closed,3,63,1,14.958553240740741,1,1000,10
2013-03-22 09:34:16,Resolve ticket,9,63,1,0.025173611111111112,1,1000,10
2011-04-14 15:54:28,Assign seriousness,13,64,94,0.0,1,1500,15
2011-04-14 15:54:46,Assign seriousness,13,64,94,0.00020833333333333335,1,1500,15
2011-04-15 10:41:19,Wait,11,64,94,0.7823263888888888,1,1500,15
2011-05-06 09:42:28,Resolve ticket,11,64,94,0.00017361111111111112,1,1500,15
2011-04-27 10:30:13,Wait,2,64,94,0.00010416666666666667,1,1500,15
2011-05-06 09:42:13,Take in charge ticket,11,64,94,8.966666666666667,1,1500,15
2011-04-27 10:30:04,Take in charge ticket,2,64,94,11.9921875,1,1500,15
2011-05-21 09:42:52,Closed,5,64,94,15.000277777777777,1,1500,15
2013-02-13 13:41:45,Assign seriousness,4,65,2,0.0,1,2000,30
2013-03-01 16:01:20,Resolve ticket,2,65,2,0.24097222222222223,1,2000,30
2013-03-01 10:14:20,Wait,2,65,2,0.035208333333333335,1,2000,30
2013-03-16 16:01:36,Closed,3,65,2,15.000185185185185,1,2000,30
2013-03-01 09:23:38,Take in charge ticket,2,65,2,15.820752314814815,1,2000,30
2012-06-26 08:46:53,Assign seriousness,2,66,1,0.0,1,500,25
2012-06-26 08:47:39,Take in charge ticket,13,66,1,0.0005324074074074074,1,500,25
2012-06-26 13:05:58,Resolve ticket,13,66,1,0.17938657407407407,1,500,25
2012-08-24 15:42:30,Closed,2,66,1,59.1087037037037,1,500,25
2010-12-30 15:03:15,Assign seriousness,13,67,1,0.0,1,500,30
2011-01-11 08:40:08,Take in charge ticket,2,67,1,11.73394675925926,1,500,30
2011-01-13 11:45:18,Resolve ticket,2,67,1,2.128587962962963,1,500,30
2011-02-12 15:10:46,Closed,5,67,1,30.142685185185186,1,500,30
2012-04-11 14:09:22,Assign seriousness,4,68,1,0.0,1,1500,5
2012-04-11 14:09:45,Take in charge ticket,4,68,1,0.0002662037037037037,1,1500,5
2012-04-12 10:31:37,Resolve ticket,13,68,1,0.8485185185185186,1,1500,5
2012-05-12 14:10:23,Closed,5,68,1,30.151921296296297,1,1500,5
2013-04-05 08:30:22,Assign seriousness,1,69,1,0.0,1,1500,15
2013-04-30 13:32:43,Resolve ticket,9,69,1,0.003726851851851852,1,1500,15
2013-04-30 13:27:21,Take in charge ticket,2,69,1,25.206238425925925,1,1500,15
2013-05-15 13:32:57,Closed,3,69,1,15.000162037037038,1,1500,15
2011-06-07 07:34:53,Assign seriousness,8,70,2,0.0,1,2500,15
2011-07-27 07:01:03,Closed,5,70,2,15.0003125,1,2500,15
2011-07-08 08:44:58,Wait,2,70,2,31.048425925925926,1,2500,15
2011-06-07 07:35:14,Take in charge ticket,8,70,2,0.00024305555555555555,1,2500,15
2011-07-12 07:00:36,Resolve ticket,2,70,2,3.9275231481481483,1,2500,15
2011-11-02 08:20:14,Assign seriousness,4,71,1,0.0,1,500,5
2011-11-02 08:20:41,Take in charge ticket,4,71,1,0.0003125,1,500,5
2011-11-02 09:49:41,Resolve ticket,4,71,1,0.06180555555555556,1,500,5
2011-12-07 08:30:27,Closed,5,71,1,34.944976851851855,1,500,5
2011-01-25 13:15:31,Assign seriousness,8,72,1,0.0,1,2000,20
2011-02-14 11:48:42,Resolve ticket,15,72,1,19.939398148148147,1,2000,20
2011-03-01 11:48:59,Closed,5,72,1,15.000196759259259,1,2000,20
2011-01-25 13:15:58,Take in charge ticket,8,72,1,0.0003125,1,2000,20
2012-07-31 11:01:15,Assign seriousness,1,73,5,0.0,1,500,5
2012-07-31 11:02:02,Resolve ticket,1,73,5,0.0005439814814814814,1,500,5
2012-09-07 11:00:40,Closed,5,73,5,37.99905092592593,1,500,5
2012-02-10 11:42:26,Resolve ticket,13,74,95,0.0,1,3000,25
2012-04-10 09:32:49,Closed,2,74,95,59.909988425925924,1,3000,25
2010-03-11 15:15:54,Assign seriousness,2,75,4,0.0,1,1000,10
2010-04-23 07:44:51,Assign seriousness,2,75,4,42.686770833333334,1,1000,10
2010-04-23 07:44:59,Take in charge ticket,2,75,4,9.259259259259259e-05,1,1000,10
2010-05-08 07:45:21,Closed,5,75,4,15.000196759259259,1,1000,10
2010-04-23 07:45:04,Resolve ticket,2,75,4,5.787037037037037e-05,1,1000,10
2012-01-10 15:01:36,Assign seriousness,1,76,5,0.0,1,500,5
2012-01-10 15:58:08,Resolve ticket,1,76,5,0.03925925925925926,1,500,5
2012-02-25 15:10:39,Closed,5,76,5,45.967025462962965,1,500,5
