activity,timestamp,resource,variant
5,0.0021875,0.2564102564102564,0.8256880733944955
1,15.298946759259259,0.2564102564102564,0.8256880733944955
3,0.8058333333333333,0.5025641025641026,0.8256880733944955
2,5.059814814814816,0.5025641025641026,0.8256880733944955
2,22.116203703703704,0.5025641025641026,0.8256880733944955
2,0.8805902777777778,0.7623931623931623,0.8256880733944955
4,0.0037152777777777783,0.7623931623931623,0.8256880733944955
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8256880733944955
5,0.0021875,0.2564102564102564,0.8256880733944955
1,15.298946759259259,0.2564102564102564,0.8256880733944955
3,0.8058333333333333,0.5025641025641026,0.8256880733944955
2,5.059814814814816,0.5025641025641026,0.8256880733944955
2,22.116203703703704,0.5025641025641026,0.8256880733944955
2,0.8805902777777778,0.7623931623931623,0.8256880733944955
4,0.0037152777777777783,0.7623931623931623,0.8256880733944955
2,6.944444444444444e-05,0.7623931623931623,0.8256880733944955
2,0.0,0.2564102564102564,0.8256880733944955
5,0.0021875,0.2564102564102564,0.8256880733944955
1,15.298946759259259,0.2564102564102564,0.8256880733944955
3,0.8058333333333333,0.5025641025641026,0.8256880733944955
2,5.059814814814816,0.5025641025641026,0.8256880733944955
2,22.116203703703704,0.5025641025641026,0.8256880733944955
2,0.8805902777777778,0.7623931623931623,0.8256880733944955
4,0.0037152777777777783,0.7623931623931623,0.8256880733944955
2,6.944444444444444e-05,0.7623931623931623,0.8256880733944955
4,0.00047453703703703693,0.7623931623931623,0.8256880733944955
5,0.0021875,0.2564102564102564,0.8256880733944955
1,15.298946759259259,0.2564102564102564,0.8256880733944955
3,0.8058333333333333,0.5025641025641026,0.8256880733944955
2,5.059814814814816,0.5025641025641026,0.8256880733944955
2,22.116203703703704,0.5025641025641026,0.8256880733944955
2,0.8805902777777778,0.7623931623931623,0.8256880733944955
4,0.0037152777777777783,0.7623931623931623,0.8256880733944955
2,6.944444444444444e-05,0.7623931623931623,0.8256880733944955
4,0.00047453703703703693,0.7623931623931623,0.8256880733944955
2,0.027222222222222217,0.7623931623931623,0.8256880733944955
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.46495726495726497,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8085470085470086,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.012232415902140673
2,0.3792708333333333,0.003418803418803419,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.46495726495726497,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8287461773700305
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8287461773700305
5,0.002928240740740741,0.2564102564102564,0.8287461773700305
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8287461773700305
5,0.002928240740740741,0.2564102564102564,0.8287461773700305
1,22.965243055555554,0.2564102564102564,0.8287461773700305
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8287461773700305
5,0.002928240740740741,0.2564102564102564,0.8287461773700305
1,22.965243055555554,0.2564102564102564,0.8287461773700305
2,5.257800925925926,0.6717948717948717,0.8287461773700305
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8287461773700305
5,0.002928240740740741,0.2564102564102564,0.8287461773700305
1,22.965243055555554,0.2564102564102564,0.8287461773700305
2,5.257800925925926,0.6717948717948717,0.8287461773700305
1,6.5958101851851865,0.37094017094017095,0.8287461773700305
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.8287461773700305
5,0.002928240740740741,0.2564102564102564,0.8287461773700305
1,22.965243055555554,0.2564102564102564,0.8287461773700305
2,5.257800925925926,0.6717948717948717,0.8287461773700305
1,6.5958101851851865,0.37094017094017095,0.8287461773700305
2,22.155219907407407,0.4717948717948718,0.8287461773700305
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.46495726495726497,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2153846153846154,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2153846153846154,0.012232415902140673
2,0.0005555555555555557,0.2153846153846154,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.0735042735042735,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.6564102564102564,0.009174311926605505
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.6564102564102564,0.009174311926605505
5,9.688900462962962,0.6564102564102564,0.009174311926605505
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8102564102564103,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8102564102564103,0.012232415902140673
2,87.83920138888891,0.8102564102564103,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2153846153846154,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2153846153846154,0.012232415902140673
2,0.00015046296296296297,0.2153846153846154,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.05641025641025641,0.03363914373088685
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.05641025641025641,0.03363914373088685
1,0.0016319444444444445,0.05641025641025641,0.03363914373088685
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.05641025641025641,0.03363914373088685
1,0.0016319444444444445,0.05641025641025641,0.03363914373088685
2,14.239363425925927,0.05641025641025641,0.03363914373088685
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.05641025641025641,0.03363914373088685
1,0.0016319444444444445,0.05641025641025641,0.03363914373088685
2,14.239363425925927,0.05641025641025641,0.03363914373088685
1,0.0012731481481481485,0.811965811965812,0.03363914373088685
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.05641025641025641,0.03363914373088685
1,0.0016319444444444445,0.05641025641025641,0.03363914373088685
2,14.239363425925927,0.05641025641025641,0.03363914373088685
1,0.0012731481481481485,0.811965811965812,0.03363914373088685
2,0.002002314814814815,0.811965811965812,0.03363914373088685
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5094017094017094,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.1641025641025641,0.024464831804281346
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.1641025641025641,0.024464831804281346
2,0.20734953703703704,0.39487179487179486,0.024464831804281346
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.1811965811965812,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
3,0.0,0.8136752136752137,0.8318042813455657
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
3,0.0,0.8136752136752137,0.8318042813455657
5,0.0017824074074074075,0.8136752136752137,0.8318042813455657
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.0735042735042735,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5897435897435898,0.027522935779816515
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5897435897435898,0.027522935779816515
1,0.003703703703703704,0.5897435897435898,0.027522935779816515
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5897435897435898,0.027522935779816515
1,0.003703703703703704,0.5897435897435898,0.027522935779816515
2,0.14403935185185185,0.07692307692307693,0.027522935779816515
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5897435897435898,0.027522935779816515
1,0.003703703703703704,0.5897435897435898,0.027522935779816515
2,0.14403935185185185,0.07692307692307693,0.027522935779816515
5,64.93046296296296,0.07692307692307693,0.027522935779816515
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8153846153846154,0.08256880733944955
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8153846153846154,0.08256880733944955
5,0.002824074074074074,0.8153846153846154,0.08256880733944955
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8153846153846154,0.08256880733944955
5,0.002824074074074074,0.8153846153846154,0.08256880733944955
5,1.9546875,0.8153846153846154,0.08256880733944955
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8153846153846154,0.08256880733944955
5,0.002824074074074074,0.8153846153846154,0.08256880733944955
5,1.9546875,0.8153846153846154,0.08256880733944955
2,43.069247685185175,0.8153846153846154,0.08256880733944955
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
5,0.0,0.06495726495726496,0.8348623853211009
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
5,0.0,0.06495726495726496,0.8348623853211009
1,0.001261574074074074,0.06495726495726496,0.8348623853211009
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
5,0.0,0.06495726495726496,0.8348623853211009
1,0.001261574074074074,0.06495726495726496,0.8348623853211009
1,0.025150462962962958,0.40512820512820513,0.8348623853211009
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
5,0.0,0.06495726495726496,0.8348623853211009
1,0.001261574074074074,0.06495726495726496,0.8348623853211009
1,0.025150462962962958,0.40512820512820513,0.8348623853211009
2,0.7570949074074074,0.18974358974358974,0.8348623853211009
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5247863247863248,0.009174311926605505
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.5247863247863248,0.009174311926605505
5,5.569282407407408,0.5247863247863248,0.009174311926605505
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0061162079510703364
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0061162079510703364
1,0.0005324074074074074,0.12991452991452992,0.0061162079510703364
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0061162079510703364
1,0.0005324074074074074,0.12991452991452992,0.0061162079510703364
2,5.0964583333333335,0.12991452991452992,0.0061162079510703364
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0061162079510703364
1,0.0005324074074074074,0.12991452991452992,0.0061162079510703364
2,5.0964583333333335,0.12991452991452992,0.0061162079510703364
3,65.09612268518518,0.13162393162393163,0.0061162079510703364
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.12991452991452992,0.0061162079510703364
1,0.0005324074074074074,0.12991452991452992,0.0061162079510703364
2,5.0964583333333335,0.12991452991452992,0.0061162079510703364
3,65.09612268518518,0.13162393162393163,0.0061162079510703364
2,1.1574074074074072e-05,0.12991452991452992,0.0061162079510703364
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8170940170940171,0.22018348623853212
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.8170940170940171,0.22018348623853212
