activity,timestamp,resource,variant
2,375.92444444444436,0.006837606837606838,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.006837606837606838,0.11314984709480122
5,861.0023958333335,0.006837606837606838,0.11314984709480122
1,265.86700231481484,0.006837606837606838,0.11314984709480122
2,375.92444444444436,0.006837606837606838,0.11314984709480122
3,70.28208333333333,0.006837606837606838,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.006837606837606838,0.11314984709480122
5,861.0023958333335,0.006837606837606838,0.11314984709480122
1,265.86700231481484,0.006837606837606838,0.11314984709480122
2,375.92444444444436,0.006837606837606838,0.11314984709480122
3,70.28208333333333,0.006837606837606838,0.11314984709480122
2,49.8056712962963,0.006837606837606838,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.2415902140672783
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.2415902140672783
2,151.9067824074074,0.003418803418803419,0.2415902140672783
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.2415902140672783
2,151.9067824074074,0.003418803418803419,0.2415902140672783
5,421.9027430555557,0.003418803418803419,0.2415902140672783
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.2415902140672783
2,151.9067824074074,0.003418803418803419,0.2415902140672783
5,421.9027430555557,0.003418803418803419,0.2415902140672783
2,638.4189351851852,0.003418803418803419,0.2415902140672783
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.2415902140672783
2,151.9067824074074,0.003418803418803419,0.2415902140672783
5,421.9027430555557,0.003418803418803419,0.2415902140672783
2,638.4189351851852,0.003418803418803419,0.2415902140672783
2,5.787037037037037e-05,0.003418803418803419,0.2415902140672783
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.2415902140672783
2,151.9067824074074,0.003418803418803419,0.2415902140672783
5,421.9027430555557,0.003418803418803419,0.2415902140672783
2,638.4189351851852,0.003418803418803419,0.2415902140672783
2,5.787037037037037e-05,0.003418803418803419,0.2415902140672783
2,140.30945601851852,0.005128205128205128,0.2415902140672783
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.11314984709480122
5,546.0987962962963,0.003418803418803419,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.11314984709480122
5,546.0987962962963,0.003418803418803419,0.11314984709480122
1,265.8626273148148,0.003418803418803419,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.11314984709480122
5,546.0987962962963,0.003418803418803419,0.11314984709480122
1,265.8626273148148,0.003418803418803419,0.11314984709480122
2,373.87182870370367,0.003418803418803419,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.11314984709480122
5,546.0987962962963,0.003418803418803419,0.11314984709480122
1,265.8626273148148,0.003418803418803419,0.11314984709480122
2,373.87182870370367,0.003418803418803419,0.11314984709480122
3,72.33837962962963,0.006837606837606838,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.11314984709480122
5,546.0987962962963,0.003418803418803419,0.11314984709480122
1,265.8626273148148,0.003418803418803419,0.11314984709480122
2,373.87182870370367,0.003418803418803419,0.11314984709480122
3,72.33837962962963,0.006837606837606838,0.11314984709480122
2,51.91586805555556,0.003418803418803419,0.11314984709480122
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
2,1173.0506018518518,0.008547008547008548,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
2,1173.0506018518518,0.008547008547008548,0.24464831804281345
2,0.010891203703703705,0.008547008547008548,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
2,1173.0506018518518,0.008547008547008548,0.24464831804281345
2,0.010891203703703705,0.008547008547008548,0.24464831804281345
1,17.152905092592594,0.010256410256410256,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
2,1173.0506018518518,0.008547008547008548,0.24464831804281345
2,0.010891203703703705,0.008547008547008548,0.24464831804281345
1,17.152905092592594,0.010256410256410256,0.24464831804281345
2,0.011817129629629629,0.008547008547008548,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
2,1173.0506018518518,0.008547008547008548,0.24464831804281345
2,0.010891203703703705,0.008547008547008548,0.24464831804281345
1,17.152905092592594,0.010256410256410256,0.24464831804281345
2,0.011817129629629629,0.008547008547008548,0.24464831804281345
1,0.000300925925925926,0.010256410256410256,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.24464831804281345
2,1173.0506018518518,0.008547008547008548,0.24464831804281345
2,0.010891203703703705,0.008547008547008548,0.24464831804281345
1,17.152905092592594,0.010256410256410256,0.24464831804281345
2,0.011817129629629629,0.008547008547008548,0.24464831804281345
1,0.000300925925925926,0.010256410256410256,0.24464831804281345
2,0.0003125,0.008547008547008548,0.24464831804281345
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.07033639143730887
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.07033639143730887
5,384.1413310185186,0.003418803418803419,0.07033639143730887
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.07033639143730887
5,384.1413310185186,0.003418803418803419,0.07033639143730887
2,712.0644907407408,0.003418803418803419,0.07033639143730887
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.003418803418803419,0.07033639143730887
5,384.1413310185186,0.003418803418803419,0.07033639143730887
2,712.0644907407408,0.003418803418803419,0.07033639143730887
2,64.76373842592592,0.005128205128205128,0.07033639143730887
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.011965811965811967,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.011965811965811967,0.012232415902140673
2,1007.1407870370372,0.011965811965811967,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
3,0.12931712962962966,0.013675213675213675,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
3,0.12931712962962966,0.013675213675213675,0.24770642201834864
1,280.0239351851852,0.013675213675213675,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
3,0.12931712962962966,0.013675213675213675,0.24770642201834864
1,280.0239351851852,0.013675213675213675,0.24770642201834864
2,28.97545138888889,0.015384615384615385,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
3,0.12931712962962966,0.013675213675213675,0.24770642201834864
1,280.0239351851852,0.013675213675213675,0.24770642201834864
2,28.97545138888889,0.015384615384615385,0.24770642201834864
5,472.4443981481482,0.015384615384615385,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
3,0.12931712962962966,0.013675213675213675,0.24770642201834864
1,280.0239351851852,0.013675213675213675,0.24770642201834864
2,28.97545138888889,0.015384615384615385,0.24770642201834864
5,472.4443981481482,0.015384615384615385,0.24770642201834864
1,66.5837037037037,0.015384615384615385,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.013675213675213675,0.24770642201834864
1,0.0071875,0.013675213675213675,0.24770642201834864
3,0.12931712962962966,0.013675213675213675,0.24770642201834864
1,280.0239351851852,0.013675213675213675,0.24770642201834864
2,28.97545138888889,0.015384615384615385,0.24770642201834864
5,472.4443981481482,0.015384615384615385,0.24770642201834864
1,66.5837037037037,0.015384615384615385,0.24770642201834864
2,69.97245370370369,0.017094017094017096,0.24770642201834864
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.018803418803418803,0.12844036697247707
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.018803418803418803,0.12844036697247707
6,6.878078703703704,0.018803418803418803,0.12844036697247707
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
1,192.0297685185185,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
1,192.0297685185185,0.020512820512820513,0.25076452599388377
1,0.001724537037037037,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
1,192.0297685185185,0.020512820512820513,0.25076452599388377
1,0.001724537037037037,0.020512820512820513,0.25076452599388377
2,3.912581018518519,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
1,192.0297685185185,0.020512820512820513,0.25076452599388377
1,0.001724537037037037,0.020512820512820513,0.25076452599388377
2,3.912581018518519,0.020512820512820513,0.25076452599388377
5,0.0030787037037037037,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
1,192.0297685185185,0.020512820512820513,0.25076452599388377
1,0.001724537037037037,0.020512820512820513,0.25076452599388377
2,3.912581018518519,0.020512820512820513,0.25076452599388377
5,0.0030787037037037037,0.020512820512820513,0.25076452599388377
2,554.2491898148148,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
1,0.0,0.020512820512820513,0.25076452599388377
2,11.530636574074075,0.020512820512820513,0.25076452599388377
5,0.0001273148148148148,0.020512820512820513,0.25076452599388377
1,192.0297685185185,0.020512820512820513,0.25076452599388377
1,0.001724537037037037,0.020512820512820513,0.25076452599388377
2,3.912581018518519,0.020512820512820513,0.25076452599388377
5,0.0030787037037037037,0.020512820512820513,0.25076452599388377
2,554.2491898148148,0.020512820512820513,0.25076452599388377
5,218.7451967592593,0.020512820512820513,0.25076452599388377
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.022222222222222223,0.12844036697247707
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.022222222222222223,0.12844036697247707
6,60.05388888888889,0.022222222222222223,0.12844036697247707
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.023931623931623933,0.0030581039755351682
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.02564102564102564,0.03058103975535168
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.02564102564102564,0.03058103975535168
3,0.0022222222222222227,0.02564102564102564,0.03058103975535168
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.02735042735042735,0.25382262996941896
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.02735042735042735,0.25382262996941896
3,102.88043981481482,0.02735042735042735,0.25382262996941896
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.02735042735042735,0.25382262996941896
3,102.88043981481482,0.02735042735042735,0.25382262996941896
2,72.31670138888889,0.02735042735042735,0.25382262996941896
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.02735042735042735,0.25382262996941896
3,102.88043981481482,0.02735042735042735,0.25382262996941896
2,72.31670138888889,0.02735042735042735,0.25382262996941896
3,236.83304398148152,0.02735042735042735,0.25382262996941896
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
