activity,timestamp,resource,variant,spurious
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
2,151.9067824074074,0.0034188034188034192,1.0,0.6666666666666666
4,421.90274305555573,0.0034188034188034192,1.0,0.6666666666666666
2,638.4189351851852,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
2,151.9067824074074,0.0034188034188034192,1.0,0.6666666666666666
4,421.90274305555573,0.0034188034188034192,1.0,0.6666666666666666
2,638.4189351851852,0.0034188034188034192,1.0,0.6666666666666666
2,5.787037037037037e-05,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
2,151.9067824074074,0.0034188034188034192,1.0,0.6666666666666666
4,421.90274305555573,0.0034188034188034192,1.0,0.6666666666666666
2,638.4189351851852,0.0034188034188034192,1.0,0.6666666666666666
2,5.787037037037037e-05,0.0034188034188034192,1.0,0.6666666666666666
2,140.30945601851852,0.005128205128205128,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,546.0987962962963,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,546.0987962962963,0.0034188034188034192,1.0,0.6666666666666666
1,72.33837962962963,0.0068376068376068385,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,546.0987962962963,0.0034188034188034192,1.0,0.6666666666666666
1,72.33837962962963,0.0068376068376068385,1.0,0.6666666666666666
2,373.87182870370367,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,546.0987962962963,0.0034188034188034192,1.0,0.6666666666666666
1,72.33837962962963,0.0068376068376068385,1.0,0.6666666666666666
2,373.87182870370367,0.0034188034188034192,1.0,0.6666666666666666
3,265.8626273148148,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,546.0987962962963,0.0034188034188034192,1.0,0.6666666666666666
1,72.33837962962963,0.0068376068376068385,1.0,0.6666666666666666
2,373.87182870370367,0.0034188034188034192,1.0,0.6666666666666666
3,265.8626273148148,0.0034188034188034192,1.0,0.6666666666666666
2,51.91586805555556,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
2,1173.0506018518518,0.008547008547008548,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
2,1173.0506018518518,0.008547008547008548,0.75,0.16666666666666666
2,0.010891203703703705,0.008547008547008548,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
2,1173.0506018518518,0.008547008547008548,0.75,0.16666666666666666
2,0.010891203703703705,0.008547008547008548,0.75,0.16666666666666666
3,17.152905092592594,0.010256410256410256,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
2,1173.0506018518518,0.008547008547008548,0.75,0.16666666666666666
2,0.010891203703703705,0.008547008547008548,0.75,0.16666666666666666
3,17.152905092592594,0.010256410256410256,0.75,0.16666666666666666
2,0.011817129629629629,0.008547008547008548,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
2,1173.0506018518518,0.008547008547008548,0.75,0.16666666666666666
2,0.010891203703703705,0.008547008547008548,0.75,0.16666666666666666
3,17.152905092592594,0.010256410256410256,0.75,0.16666666666666666
2,0.011817129629629629,0.008547008547008548,0.75,0.16666666666666666
3,0.000300925925925926,0.010256410256410256,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.008547008547008548,0.75,0.16666666666666666
2,1173.0506018518518,0.008547008547008548,0.75,0.16666666666666666
2,0.010891203703703705,0.008547008547008548,0.75,0.16666666666666666
3,17.152905092592594,0.010256410256410256,0.75,0.16666666666666666
2,0.011817129629629629,0.008547008547008548,0.75,0.16666666666666666
3,0.000300925925925926,0.010256410256410256,0.75,0.16666666666666666
2,0.0003125,0.008547008547008548,0.75,0.16666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,384.1413310185186,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,384.1413310185186,0.0034188034188034192,1.0,0.6666666666666666
2,712.0644907407408,0.0034188034188034192,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.0034188034188034192,1.0,0.6666666666666666
4,384.1413310185186,0.0034188034188034192,1.0,0.6666666666666666
2,712.0644907407408,0.0034188034188034192,1.0,0.6666666666666666
2,64.76373842592592,0.005128205128205128,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.011965811965811968,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.011965811965811968,1.0,0.6666666666666666
2,1007.1407870370372,0.011965811965811968,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
1,0.12931712962962966,0.013675213675213677,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
1,0.12931712962962966,0.013675213675213677,0.75,0.5
3,280.0239351851852,0.013675213675213677,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
1,0.12931712962962966,0.013675213675213677,0.75,0.5
3,280.0239351851852,0.013675213675213677,0.75,0.5
2,28.97545138888889,0.015384615384615384,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
1,0.12931712962962966,0.013675213675213677,0.75,0.5
3,280.0239351851852,0.013675213675213677,0.75,0.5
2,28.97545138888889,0.015384615384615384,0.75,0.5
4,472.4443981481482,0.015384615384615384,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
1,0.12931712962962966,0.013675213675213677,0.75,0.5
3,280.0239351851852,0.013675213675213677,0.75,0.5
2,28.97545138888889,0.015384615384615384,0.75,0.5
4,472.4443981481482,0.015384615384615384,0.75,0.5
3,66.5837037037037,0.015384615384615384,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.75,0.5
3,0.0071875,0.013675213675213677,0.75,0.5
1,0.12931712962962966,0.013675213675213677,0.75,0.5
3,280.0239351851852,0.013675213675213677,0.75,0.5
2,28.97545138888889,0.015384615384615384,0.75,0.5
4,472.4443981481482,0.015384615384615384,0.75,0.5
3,66.5837037037037,0.015384615384615384,0.75,0.5
2,69.97245370370369,0.017094017094017096,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.018803418803418803,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.018803418803418803,1.0,0.6666666666666666
6,6.878078703703704,0.018803418803418803,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
3,0.0,0.020512820512820516,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
3,0.0,0.020512820512820516,0.75,0.5
2,11.530636574074075,0.020512820512820516,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
3,0.0,0.020512820512820516,0.75,0.5
2,11.530636574074075,0.020512820512820516,0.75,0.5
4,0.0001273148148148148,0.020512820512820516,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
3,0.0,0.020512820512820516,0.75,0.5
2,11.530636574074075,0.020512820512820516,0.75,0.5
4,0.0001273148148148148,0.020512820512820516,0.75,0.5
3,192.0297685185185,0.020512820512820516,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
3,0.0,0.020512820512820516,0.75,0.5
2,11.530636574074075,0.020512820512820516,0.75,0.5
4,0.0001273148148148148,0.020512820512820516,0.75,0.5
3,192.0297685185185,0.020512820512820516,0.75,0.5
3,0.001724537037037037,0.020512820512820516,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
3,0.0,0.020512820512820516,0.75,0.5
2,11.530636574074075,0.020512820512820516,0.75,0.5
